,,,1740264505004,,169,42,,0,,,,,,264,28,,,,,,,,,,,
"https://www.kickstarter.com/projects/1745448595/mecha-west?ref=bggforums',",item3787490,,https://www.kicktraq.com/projects/1745448595/mecha-west/,RPG,,,Mecha West,April 11 2015,Y,USD,"1,893.00",1,Not Funded,N,N,N,"$1,893",27.00%,Ended,0,1612365443855,March 10 2015,,,,
"https://www.kickstarter.com/projects/1581534097/the-fyxt-rpg-is-a-free-to-play-d20-style-tabletop?ref=bggforums',",item3788595,,https://www.kicktraq.com/projects/1581534097/the-fyxt-rpg-is-a-free-to-play-d20-style-tabletop/,RPG,,,The Fyxt RPG is a Free to Play d20 Style Tabletop RPG,April 12 2015,Y,USD,"2,305.00",1,Not Funded,N,N,N,"$2,305",23.00%,Ended,0,1612365443857,March 11 2015,,,,
"https://www.kickstarter.com/projects/oblivionoddities/oblivion-oddities-fantasy-tabletop-rpg?ref=bggforums',",item3735382,,https://www.kicktraq.com/projects/oblivionoddities/oblivion-oddities-fantasy-tabletop-rpg/,RPG,,,Oblivion Oddities - Fantasy Tabletop RPG,April 13 2015,Y,USD,8.00,1,Not Funded,N,N,N,$8,0.00%,Ended,0,1612365443859,February 12 2015,,,,
"https://www.kickstarter.com/projects/878826927/sagas-of-olde-core-rulebook?ref=bggforums',",item3791674,,https://www.kicktraq.com/projects/878826927/sagas-of-olde-core-rulebook/,RPG,,,Sagas of Olde Core Rulebook,April 13 2015,Y,USD,563.00,1,Not Funded,N,Y,N,$563,7.00%,Cancelled,0,1612365443858,March 13 2015,,,,
"https://www.kickstarter.com/projects/1669927239/divine-blood-demon-next-door?ref=bggforums',",item3775924,,https://www.kicktraq.com/projects/1669927239/divine-blood-demon-next-door/,RPG,,,Divine Blood: Demon Next Door,April 14 2015,Y,USD,655.00,1,Not Funded,N,N,N,$655,21.00%,Ended,0,1612365443860,March 5 2015,,,,
"https://www.kickstarter.com/projects/676918054/castles-and-crusades-the-lost-city-of-gaxmoor?ref=bggforums',",item3816951,,https://www.kicktraq.com/projects/676918054/castles-and-crusades-the-lost-city-of-gaxmoor/,non-5E,https://rpggeek.com/rpg/509/castles-crusades,,Castles & Crusades The Lost City of Gaxmoor,April 15 2015,Y,USD,"21,976.00",1,"21,976.00",Y,N,Y,"$21,976",488.00%,Ended,21976,1612365443861,March 28 2015,,,,1
"https://www.kickstarter.com/projects/1509124610/darkplane-a-campaign-setting?ref=bggforums',",item3799627,,https://www.kicktraq.com/projects/1509124610/darkplane-a-campaign-setting/,5E,,,Darkplane: A Campaign Setting,April 15 2015,Y,USD,"32,921.00",1,"32,921.00",Y,N,Y,"$32,921",514.00%,Ended,32921,1612365443862,March 17 2015,,,,
"https://www.kickstarter.com/projects/criticalhitmedia/beasties-and-bygones-raunchy-comedy-rpg-dungeon-wo?ref=bggforums',",item3772941,,https://www.kicktraq.com/projects/criticalhitmedia/beasties-and-bygones-raunchy-comedy-rpg-dungeon-wo/,non-5E,https://rpggeek.com/rpg/11105/dungeon-world,,Beasties & Bygones: Raunchy Comedy RPG - Dungeon World & 3.5,April 15 2015,Y,USD,"3,793.00",1,"3,793.00",Y,N,Y,"$3,793",168.00%,Ended,3793,1612365443864,March 3 2015,,,,
"https://www.kickstarter.com/projects/1673518024/heroes-tears-fantasy-role-playing-game?ref=bggforums',",item3802700,,https://www.kicktraq.com/projects/1673518024/heroes-tears-fantasy-role-playing-game/,RPG,,,Heroes' Tears Fantasy Role Playing Game,April 15 2015,Y,USD,"2,173.00",1,Not Funded,N,N,N,"$2,173",8.00%,Ended,0,1612365443863,March 18 2015,,,,
"https://www.kickstarter.com/projects/itsneverdarkenough/shattered-a-dark-steampunk-tabletop-rpg?ref=bggforums',",item3795183,,https://www.kicktraq.com/projects/itsneverdarkenough/shattered-a-dark-steampunk-tabletop-rpg/,RPG,,,Shattered: A Dark Steampunk Tabletop RPG,April 15 2015,Y,USD,"26,832.00",1,"26,832.00",Y,N,Y,"$26,832",167.00%,Ended,26832,1612365443862,March 16 2015,,,,
"https://www.kickstarter.com/projects/1034531507/bulldogs-fate-core-edition-sci-fi-that-still-kicks?ref=bggforums',",item3796909,,https://www.kicktraq.com/projects/1034531507/bulldogs-fate-core-edition-sci-fi-that-still-kicks/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,Bulldogs! Fate Core Edition - Sci-Fi That Still Kicks Ass,April 16 2015,Y,USD,"22,989.00",1,"22,989.00",Y,N,Y,"$22,989",153.00%,Ended,22989,1612365443865,March 17 2015,,,,
"https://www.kickstarter.com/projects/505226565/cartomancy-a-rpg-a-card-game-an-open-source-toolbo?ref=bggforums',",item3804556,,https://www.kicktraq.com/projects/505226565/cartomancy-a-rpg-a-card-game-an-open-source-toolbo/,RPG,,,"Cartomancy: A RPG, A Card Game, An Open Source Toolbox",18 Apr 2015,Y,USD,"5,975.00",1,Not Funded,N,N,N,"$5,975",85.00%,Ended,0,1612365443866,March 19 2015,,,,
"https://www.kickstarter.com/projects/1233586901/neon-sanctum?ref=bggforums',",item3802699,,https://www.kicktraq.com/projects/1233586901/neon-sanctum/,RPG,,,Neon Sanctum,April 19 2015,Y,GBP,"10,833.00",1.49652,Not Funded,N,N,N,"£10,833",90.00%,Ended,0,1612365443868,March 18 2015,,,,
"https://www.kickstarter.com/projects/376200266/trials-of-the-magi-role-playing-game?ref=bggforums',",item3804994,,https://www.kicktraq.com/projects/376200266/trials-of-the-magi-role-playing-game/,RPG,,,Trials of the Magi: Role-playing Game,19 Apr 2015,Y,CAD,"4,006.00",0.81874,"3,279.87",Y,N,Y,"$4,006 CAD",114.00%,Ended,3279.87,1612365443867,March 20 2015,,,,
"https://www.kickstarter.com/projects/442231682/5th-edition-dungeons-and-dragons-beneath-the-razor?ref=bggforums',",item3830758,,https://www.kicktraq.com/projects/442231682/5th-edition-dungeons-and-dragons-beneath-the-razor/,5E,,,5th Edition Dungeons and Dragons - Beneath The Razor's Edge,20 Apr 2015,Y,GBP,440.00,1.49084,655.97,Y,N,Y,£440,733.00%,Ended,655.97,1612365443869,April 6 2015,,,,
"https://www.kickstarter.com/projects/inkwellideas/rpg-card-decks-npcs-creature-ecologies-adventures?ref=bggforums',",item3807496,,https://www.kicktraq.com/projects/inkwellideas/rpg-card-decks-npcs-creature-ecologies-adventures/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,"RPG Card Decks: NPCs, Creature Ecologies, Adventures",21 Apr 2015,Y,USD,"4,508.00",1,"4,508.00",Y,N,Y,"$4,508",112.00%,Ended,4508,1612365443870,March 22 2015,,,,
"https://www.kickstarter.com/projects/infinite-firearms/infinite-firearms?ref=bggforums',",item3810603,,https://www.kicktraq.com/projects/568542148/infinite-firearms/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Infinite Firearms,April 22 2015,Y,USD,"2,037.00",1,"2,037.00",Y,N,Y,"$2,037",135.00%,Ended,2037,1612365443871,March 23 2015,,,,
"https://www.kickstarter.com/projects/1368488837/westward-dystopia-a-post-apocalyptic-gamebook-rpg?ref=bggforums',",item3800927,,https://www.kicktraq.com/projects/1368488837/westward-dystopia-a-post-apocalyptic-gamebook-rpg/,RPG,,https://rpggeek.com/rpgsystem/22884/systemless-gamebooks,Westward Dystopia: A Post-Apocalyptic Gamebook RPG,April 22 2015,Y,CAD,"4,425.00",0.81657,"3,613.32",Y,N,Y,"$4,425 CAD",110.00%,Ended,3613.32,1612365443872,March 18 2015,,,,
"https://www.kickstarter.com/projects/418021592/stark-city-stomping-grounds-the-silver-district?ref=bggforums',",item3809313,,https://www.kicktraq.com/projects/418021592/stark-city-stomping-grounds-the-silver-district/,non-5E,https://rpggeek.com/rpgsetting/23429/stark-city,,"STARK CITY STOMPING GROUNDS - ""The Silver District""",23 Apr 2015,Y,USD,640.00,1,Not Funded,N,N,N,$640,35.00%,Ended,0,1612365443873,March 23 2015,,,,
"https://www.kickstarter.com/projects/1463321520/marshals-and-myrmidons-adventure-game?ref=bggforums',",item3813104,,https://www.kicktraq.com/projects/1463321520/marshals-and-myrmidons-adventure-game/,RPG,,,Marshals & Myrmidons Adventure Game,April 24 2015,Y,USD,670.00,1,Not Funded,N,N,N,$670,3.00%,Ended,0,1612365443874,March 25 2015,,,,
"https://www.kickstarter.com/projects/burningyeti/the-lost-dungeons-of-xon-an-innovative-rpg-adventu?ref=bggforums',",item3760501,,https://www.kicktraq.com/projects/burningyeti/the-lost-dungeons-of-xon-an-innovative-rpg-adventu/,5E,,,The Lost Dungeons of Xon: An Innovative RPG Adventure,April 27 2015,Y,USD,"13,899.00",1,"13,899.00",Y,N,Y,"$13,899",2779.00%,Ended,13899,1612365443875,February 26 2015,,,,
"https://www.kickstarter.com/projects/bomarrpunk/westbound-steampunk-wild-west-for-pathfinder?ref=bggforums',",item3790864,,https://www.kicktraq.com/projects/bomarrpunk/westbound-steampunk-wild-west-for-pathfinder/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,"Westbound, Steampunk Wild West for Pathfinder",April 27 2015,Y,USD,"16,273.00",1,"16,273.00",Y,N,Y,"$16,273",104.00%,Ended,16273,1612365443875,March 13 2015,,,,
"https://www.kickstarter.com/projects/412792115/the-super-villain-handbook?ref=bggforums',",item3820244,,https://www.kicktraq.com/projects/412792115/the-super-villain-handbook/,non-5E,https://rpggeek.com/rpg/4630/icons,,The Super Villain Handbook,April 29 2015,Y,USD,"6,562.00",1,"6,562.00",Y,N,Y,"$6,562",218.00%,Ended,6562,1612365443876,March 30 2015,,,,
"https://www.kickstarter.com/projects/1000694697/dungeons-and-dragons-5th-ed-4th-to-5th-level-packa?ref=bggforums',",item3838453,,https://www.kicktraq.com/projects/1000694697/dungeons-and-dragons-5th-ed-4th-to-5th-level-packa/,5E,,,Dungeons and Dragons 5th Ed 4th to 5th Level Package.,1 May 2015,Y,USD,778.00,1,778.00,Y,N,Y,$778,2593.00%,Ended,778,1612365443877,April 10 2015,,,,
https://www.kickstarter.com/projects/1183836075/alter-earth-core-game?ref=bggforums,item3824299,,https://www.kicktraq.com/projects/1183836075/alter-earth-core-game/,RPG,,,Alter Earth Core Game.,May 1 2015,Y,USD,22.00,1,Not Funded,N,N,N,$22,0.00%,Ended,0,1612365443878,April 1 2015,,,,
"https://www.kickstarter.com/projects/200664283/deluxe-v20-lore-of-the-clans?ref=bggforums',",item3825154,,https://www.kicktraq.com/projects/200664283/deluxe-v20-lore-of-the-clans/,non-5E,https://rpggeek.com/rpg/421/vampire-masquerade,,Deluxe V20 Lore of the Clans,2 May 2015,Y,USD,"138,674.00",1,"138,674.00",Y,N,Y,"$138,674",277.00%,Ended,138674,1612365443879,April 2 2015,,,,
"https://www.kickstarter.com/projects/1921129910/epyllion-a-dragon-epic-rpg?ref=bggforums',",item3832779,,https://www.kicktraq.com/projects/1921129910/epyllion-a-dragon-epic-rpg/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,"Epyllion, a Dragon Epic RPG",3 May 2015,Y,USD,"37,080.00",1,"37,080.00",Y,N,Y,"$37,080",1854.00%,Ended,37080,1612365443880,April 7 2015,,,,
"https://www.kickstarter.com/projects/shadesofvengeance/era-lyres?ref=bggforums',",item3811756,,https://www.kicktraq.com/projects/shadesofvengeance/era-lyres/,RPG,,https://rpggeek.com/rpgsystem/35204/era-d10,Era: Lyres - A Fantasy Tabletop RPG with a difference!,May 4 2015,Y,USD,"2,669.00",1,"2,669.00",Y,N,Y,"$2,669",266.00%,Ended,2669,1612365443880,March 24 2015,,,,
"https://www.kickstarter.com/projects/617305484/no-count-down-tabletop-rpg?ref=bggforums',",item3806299,,https://www.kicktraq.com/projects/617305484/no-count-down-tabletop-rpg/,RPG,,,No Countdown (Tabletop RPG),5 May 2015,Y,CAD,131.00,0.8283,Not Funded,N,N,N,$131 CAD,8.00%,Ended,0,1612365443881,March 21 2015,,,,
"https://www.kickstarter.com/projects/14060795/scenes-of-chance-ii-roleplaying-adventure-companio?ref=bggforums',",item3846254,,https://www.kicktraq.com/projects/14060795/scenes-of-chance-ii-roleplaying-adventure-companio/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Scenes of Chance II - Roleplaying Adventure Companion,May 6 2015,Y,USD,"10,363.00",1,"10,363.00",Y,N,Y,"$10,363",414.00%,Ended,10363,1612365443882,April 15 2015,,,,
"https://www.kickstarter.com/projects/twogetherstudios/phoenix-dawn-command?ref=bggforums',",item3831102,,https://www.kicktraq.com/projects/twogetherstudios/phoenix-dawn-command/,RPG,,,Phoenix: Dawn Command,May 6 2015,Y,USD,"67,284.00",1,"67,284.00",Y,N,Y,"$67,284",174.00%,Ended,67284,1612365443883,April 6 2015,,,,
"https://www.kickstarter.com/projects/drinkingquest/haiku-warrior?ref=bggforums',",item3832777,,https://www.kicktraq.com/projects/drinkingquest/haiku-warrior/,RPG,,,Haiku Warrior,7 May 2015,Y,CAD,"14,503.00",0.82559,"11,973.53",Y,N,Y,"$14,503 CAD",161.00%,Ended,11973.53,1612365443884,April 7 2015,,,,
"https://www.kickstarter.com/projects/623428005/dungeon-forged-achievements-deck?ref=bggforums',",item3838446,,https://www.kicktraq.com/projects/623428005/dungeon-forged-achievements-deck/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Dungeon Forged Achievements Deck,10 May 2015,Y,CAD,358.00,0.82687,Not Funded,N,N,N,$358 CAD,2.00%,Ended,0,1612365443885,April 10 2015,,,,
"https://www.kickstarter.com/projects/1575257886/bigsbys-bargain-box?ref=bggforums',",item3839986,,https://www.kicktraq.com/projects/1575257886/bigsbys-bargain-box/,RPG,,,Bigsby's Bargain Box,11 May 2015,Y,USD,"1,575.00",1,Not Funded,N,N,N,"$1,575",13.00%,Ended,0,1612365443885,April 11 2015,,,,
"https://www.kickstarter.com/projects/autarch/the-sinister-stone-of-sakkara?ref=bggforums',",item3843033,,https://www.kicktraq.com/projects/autarch/the-sinister-stone-of-sakkara/,non-5E,https://rpggeek.com/rpg/17427/adventurer-conqueror-king-system,,The Sinister Stone of Sakkara,13 May 2015,Y,USD,"11,828.00",1,"11,828.00",Y,N,Y,"$11,828",236.00%,Ended,11828,1612365443886,April 13 2015,,,,1
"https://www.kickstarter.com/projects/1311105626/kingdom-wars?ref=bggforums',",item3843384,,https://www.kicktraq.com/projects/1311105626/kingdom-wars/,RPG,,,Kingdom Wars,13 May 2015,Y,USD,24.00,1,Not Funded,N,N,N,$24,3.00%,Ended,0,1612365443887,April 13 2015,,,,
"https://www.kickstarter.com/projects/loneshark/the-apocrypha-adventure-card-game?ref=bggforums',",item3845812,,https://www.kicktraq.com/projects/loneshark/the-apocrypha-adventure-card-game/,RPG,,,The Apocrypha Adventure Card Game,13 May 2015,Y,USD,"333,662.00",1,"333,662.00",Y,N,Y,"$333,662",500.00%,Ended,333662,1612365443888,April 14 2015,,,,
"https://www.kickstarter.com/projects/2084336794/awaken-1?ref=bggforums',",item3845826,,https://www.kicktraq.com/projects/2084336794/awaken-1/,RPG,,,Awaken,14 May 2015,Y,USD,"6,137.00",1,Not Funded,N,Y,N,"$6,137",27.00%,Cancelled,0,1612365443889,April 14 2015,,,,
"https://www.kickstarter.com/projects/758595332/save-the-day-super-powered-role-playing-game?ref=bggforums',",item3841354,,https://www.kicktraq.com/projects/758595332/save-the-day-super-powered-role-playing-game/,RPG,,,Save the Day Super Powered Role Playing Game,May 16 2015,Y,CAD,"7,198.00",0.83225,"5,990.54",Y,N,Y,"$7,198 CAD",359.00%,Ended,5990.54,1612365443890,April 12 2015,,,,
"https://www.kickstarter.com/projects/350683997/advanced-races-compendium-for-pathfinder-roleplayi?ref=bggforums',",item3869773,,https://www.kicktraq.com/projects/350683997/advanced-races-compendium-for-pathfinder-roleplayi/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Advanced Races Compendium for Pathfinder Roleplaying Game,17 May 2015,Y,EUR,"51,040.00",1.14429,"58,404.56",Y,N,Y,"€51,040",204.00%,Ended,58404.56,1612365443891,April 27 2015,,,,
"https://www.kickstarter.com/projects/270273121/wishtaker-a-system-neutral-rpg-adventure-for-2nd-4?ref=bggforums',",item3845841,,https://www.kicktraq.com/projects/270273121/wishtaker-a-system-neutral-rpg-adventure-for-2nd-4/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,WishTaker: A system neutral RPG adventure for 2nd-4th level,17 May 2015,Y,USD,"3,226.00",1,"3,226.00",Y,N,Y,"$3,226",129.00%,Ended,3226,1612365443892,April 14 2015,,,,
"https://www.kickstarter.com/projects/1418216834/witch-hunter-grand-tome-of-adversaries-rpg-sourceb?ref=bggforums',",item3847842,,https://www.kicktraq.com/projects/1418216834/witch-hunter-grand-tome-of-adversaries-rpg-sourceb/,non-5E,https://rpggeek.com/rpg/1828/witch-hunter-invisible-world,,Witch Hunter: Grand Tome of Adversaries RPG Sourcebook,May 17 2015,Y,USD,"7,170.00",1,Not Funded,N,N,N,"$7,170",71.00%,Ended,0,1612365443890,April 16 2015,,,,
https://www.kickstarter.com/projects/arcanagames/blood-and-bone-a-low-fantasy-rpg?ref=bggforums,item3846249,,https://www.kicktraq.com/projects/arcanagames/blood-and-bone-a-low-fantasy-rpg/,RPG,,,Blood & Bone: A Low Fantasy RPG,17 May 2015,Y,EUR,"6,386.00",1.14429,"7,307.44",Y,N,Y,"€6,386",212.00%,Ended,7307.44,1612365443893,April 15 2015,,,,
"https://www.kickstarter.com/projects/howardtayler/the-planet-mercenary-role-playing-game/description?ref=bggforums',",item4089603,,https://www.kicktraq.com/projects/howardtayler/the-planet-mercenary-role-playing-game/,RPG,,,The Planet Mercenary Role Playing Game,May 18 2015,Y,USD,"348,620.00",1,"348,620.00",Y,N,Y,"$348,620",774.00%,Ended,348620,1612365443894,April 14 2015,,,,
"https://www.kickstarter.com/projects/665143704/guidebook-to-the-duchy-of-valnwall?ref=bggforums',",item3858628,,https://www.kicktraq.com/projects/665143704/guidebook-to-the-duchy-of-valnwall/,non-5E,https://rpggeek.com/rpg/1652/labyrinth-lord,,Guidebook to the Duchy of Valnwall,May 20 2015,Y,USD,"2,819.00",1,"2,819.00",Y,N,Y,"$2,819",281.00%,Ended,2819,1612365443895,April 20 2015,,,1,
"https://www.kickstarter.com/projects/821979583/codex-infernus-the-savage-guide-to-hell?ref=bggforums',",item3860783,,https://www.kicktraq.com/projects/821979583/codex-infernus-the-savage-guide-to-hell/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Codex Infernus: The Savage Guide to Hell,21 May 2015,Y,USD,"8,736.00",1,Not Funded,N,Y,N,"$8,736",41.00%,Cancelled,0,1612365443896,April 21 2015,,,,
"https://www.kickstarter.com/projects/1279968844/ron-fortiers-cape-noire-rpg?ref=bggforums',",item3860784,,https://www.kicktraq.com/projects/1279968844/ron-fortiers-cape-noire-rpg/,RPG,,,Ron Fortier's Cape Noire RPG,May 21 2015,Y,USD,"3,716.00",1,"3,716.00",Y,N,Y,"$3,716",123.00%,Ended,3716,1612365443897,April 21 2015,,,,
"https://www.kickstarter.com/projects/1409961192/fifth-edition-fantasy-adventure-modules?ref=bggforums',",item3864237,,https://www.kicktraq.com/projects/1409961192/fifth-edition-fantasy-adventure-modules/,5E,,,Fifth Edition Fantasy Adventure Modules,May 24 2015,Y,USD,"24,945.00",1,"24,945.00",Y,N,Y,"$24,945",498.00%,Ended,24945,1612365443900,April 24 2015,,,,
"https://www.kickstarter.com/projects/1735046512/perilous-journeys?ref=bggforums',",item3864233,,https://www.kicktraq.com/projects/1735046512/perilous-journeys/,non-5E,https://rpggeek.com/rpg/11105/dungeon-world,,Perilous Journeys,May 24 2015,Y,USD,"18,434.00",1,"18,434.00",Y,N,Y,"$18,434",409.00%,Ended,18434,1612365443899,April 24 2015,,,,
"https://www.kickstarter.com/projects/froggodgames/the-lost-lands-cults-of-the-sundered-kingdoms?ref=bggforums',",item3848685,,https://www.kicktraq.com/projects/froggodgames/the-lost-lands-cults-of-the-sundered-kingdoms/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,The Lost Lands: Cults of the Sundered Kingdoms,May 24 2015,Y,USD,"45,001.00",1,"45,001.00",Y,N,Y,"$45,001",214.00%,Ended,45001,1612365443898,April 17 2015,,,,
"https://www.kickstarter.com/projects/tgventures/the-dreams-of-ruin-an-old-school-revival-sourceboo?ref=bggforums',",item3871349,,https://www.kicktraq.com/projects/tgventures/the-dreams-of-ruin-an-old-school-revival-sourceboo/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,The Dreams of Ruin - An Old School Revival Sourcebook,May 30 2015,Y,USD,"1,951.00",1,"1,951.00",Y,N,Y,"$1,951",8868.00%,Ended,1951,1612365443901,April 28 2015,,,,1
https://www.kickstarter.com/projects/1673518024/heroes-tears-role-playing-game?ref=bggforums,https://rpggeek.com/geeklist/183873/item/3802700?commentid=5454642#comment5454642,,https://www.kicktraq.com/projects/1673518024/heroes-tears-role-playing-game/,RPG,,,Heroes' Tears Role Playing Game,May 30 2015,Y,USD,"4,860.00",1,"4,860.00",Y,N,Y,"$4,860",121.00%,Ended,4860,1612365443902,April 30 2015,,,,
"https://www.kickstarter.com/projects/rosscowman/fall-of-magic-a-role-playing-game-of-profound-fant?ref=bggforums',",item3880270,,https://www.kicktraq.com/projects/rosscowman/fall-of-magic-a-role-playing-game-of-profound-fant/,RPG,,,Fall of Magic – a role playing game of profound fantasy,May 31 2015,Y,USD,"75,137.00",1,"75,137.00",Y,N,Y,"$75,137",385.00%,Ended,75137,1612365443902,May 4 2015,,,,
"https://www.kickstarter.com/projects/marktaormino/maximum-mayhem-dungeons-3-villains-of-the-undercit?ref=bggforums',",item3876773,,https://www.kicktraq.com/projects/marktaormino/maximum-mayhem-dungeons-3-villains-of-the-undercit/,non-5E,https://rpggeek.com/rpg/1297/old-school-reference-and-index-compilation-osric,,Maximum Mayhem Dungeons #3: Villains of the Undercity,June 1 2015,Y,USD,"3,160.00",1,"3,160.00",Y,N,Y,"$3,160",632.00%,Ended,3160,1612365443904,May 2 2015,,,,1
"https://www.kickstarter.com/projects/sanguine/aliens-new-and-strange-player-options-for-myriad-s?ref=bggforums',",item3847127,,https://www.kicktraq.com/projects/sanguine/aliens-new-and-strange-player-options-for-myriad-s/,non-5E,https://rpggeek.com/rpg/24938/myriad-song,,ALIENS - New and Strange Player Options for Myriad Song,June 1 2015,Y,USD,"3,536.00",1,"3,536.00",Y,N,Y,"$3,536",117.00%,Ended,3536,1612365443903,April 15 2015,,,,
https://www.kickstarter.com/projects/brianwyant/magic-frontiers-roleplaying-game?ref=bggforums,item3880259,,https://www.kicktraq.com/projects/brianwyant/magic-frontiers-roleplaying-game/,RPG,,,Magic Frontiers Roleplaying Game,2 Jun 2015,Y,USD,806.00,1,Not Funded,N,N,N,$806,4.00%,Ended,0,1612365443907,May 3 2015,,,,
"https://www.kickstarter.com/projects/1614383599/otherworlds-the-limitlesstabletop-rpg?ref=bggforums',",item3874865,,https://www.kicktraq.com/projects/1614383599/otherworlds-the-limitlesstabletop-rpg/,RPG,,,Otherworlds the LimitlessTabletop RPG,2 Jun 2015,Y,USD,"1,605.00",1,Not Funded,N,Y,N,"$1,605",64.00%,Cancelled,0,1612365443906,May 1 2015,,,,
"https://www.kickstarter.com/projects/1180895766/the-legends-and-chronicles-of-volucia-an-rpg?ref=bggforums',",item3908289,,https://www.kicktraq.com/projects/1180895766/the-legends-and-chronicles-of-volucia-an-rpg/,RPG,,,The Legends and Chronicles of Volucia: an RPG,June 2 2015,Y,USD,0.00,1,Not Funded,N,N,N,$0,0.00%,Ended,0,1612365443905,May 19 2015,,,,
"https://www.kickstarter.com/projects/1801954192/in-defense-of-thuil-a-multi-system-fantasy-rpg-adv?ref=bggforums',",item3897466,,https://www.kicktraq.com/projects/1801954192/in-defense-of-thuil-a-multi-system-fantasy-rpg-adv/,5E,,,"In Defense of Thuil, a Multi-System Fantasy RPG Adventure",June 3 2015,Y,USD,"1,186.00",1,"1,186.00",Y,N,Y,"$1,186",237.00%,Ended,1186,1612365443908,May 13 2015,,,,
"https://www.kickstarter.com/projects/396706317/crestfallen-rpg?ref=bggforums',",item3893971,,https://www.kicktraq.com/projects/396706317/crestfallen-rpg/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,Crestfallen RPG,June 4 2015,Y,GBP,"2,613.00",1.536,"4,013.57",Y,N,Y,"£2,613",153.00%,Ended,4013.57,1612365443908,May 12 2015,,,,
"https://www.kickstarter.com/projects/gametasia/heroes-from-earth-rpg-book-with-hd-videos-and-post?ref=bggforums',",item3882896,,https://www.kicktraq.com/projects/gametasia/heroes-from-earth-rpg-book-with-hd-videos-and-post/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,HEROES FROM EARTH: RPG Book with HD Videos and Poster Maps!,June 6 2015,Y,USD,"2,256.00",1,Not Funded,N,N,N,"$2,256",28.00%,Ended,0,1612365443909,May 5 2015,,,,
"https://www.kickstarter.com/projects/lmetcalf/last-call-oliviah-rpg-adventure-by-lloyd-metcalf?ref=bggforums',",item3905666,,https://www.kicktraq.com/projects/lmetcalf/last-call-oliviah-rpg-adventure-by-lloyd-metcalf/,non-5E,https://rpggeek.com/rpg/1297/old-school-reference-and-index-compilation-osric,,Last Call Oliviah - RPG Adventure by Lloyd Metcalf,June 10 2015,Y,USD,"2,019.00",1,"2,019.00",Y,N,Y,"$2,019",288.00%,Ended,2019,1612365443910,May 17 2015,,,,1
https://www.kickstarter.com/projects/1000694697/dnd-5th-edition-5th-level-adventure-pack?ref=bggforum,item3912628,,https://www.kicktraq.com/projects/1000694697/dnd-5th-edition-5th-level-adventure-pack/,5E,,,DnD 5th edition 5th level adventure pack,June 11 2015,Y,USD,"1,589.00",1,"1,589.00",Y,N,Y,"$1,589",5296.00%,Ended,1589,1612365443914,May 21 2015,,,,
"https://www.kickstarter.com/projects/antioch/a-sundered-world?ref=bggforums',",item3895768,,https://www.kicktraq.com/projects/antioch/a-sundered-world/,non-5E,https://rpggeek.com/rpg/11105/dungeon-world,,A Sundered World,June 11 2015,Y,USD,"3,223.00",1,"3,223.00",Y,N,Y,"$3,223",146.00%,Ended,3223,1612365443913,May 12 2015,,,,
"https://www.kickstarter.com/projects/186293494/outbreak-undead-2nd-edition-starter-kit?ref=bggforums',",item3884620,,https://www.kicktraq.com/projects/186293494/outbreak-undead-2nd-edition-starter-kit/,RPG,,https://rpggeek.com/rpgfamily/67997/outbreak-undead,Outbreak: Undead - 2nd Edition Starter Kit,June 11 2015,Y,USD,"18,234.00",1,"18,234.00",Y,N,Y,"$18,234",182.00%,Ended,18234,1612365443911,May 7 2015,,,,
"https://www.kickstarter.com/projects/2110328990/steampunk-ameryll-pandp-rollenspielsystem?ref=bggforums',",item3893973,,https://www.kicktraq.com/projects/2110328990/steampunk-ameryll-pandp-rollenspielsystem/,RPG,,,STEAMPUNK AMERYLL | P&P Rollenspielsystem,June 11 2015,Y,USD,"2,611.00",1,Not Funded,N,N,N,"$2,611",13.00%,Ended,0,1612365443912,May 12 2015,,,,
"https://www.kickstarter.com/projects/michaelbielaczyc/the-dead-gulch-a-story-driven-pathfinder-mystery-a?ref=bggforums',",item3902032,,https://www.kicktraq.com/projects/michaelbielaczyc/the-dead-gulch-a-story-driven-pathfinder-mystery-a/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,The Dead Gulch - A Story Driven Pathfinder Mystery Adventure,June 13 2015,Y,EUR,"4,344.00",1.1263,"4,892.65",Y,N,Y,"€4,344",173.00%,Ended,4892.65,1612365443915,May 14 2015,,,,
